Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
37,Central African Republic,1035,"Meat, pig",5417,Yield/Carcass Weight,2019,2019,hg/An,319.0,Fc
37,Central African Republic,1035,"Meat, pig",5510,Production,2019,2019,tonnes,20480.0,Im
37,Central African Republic,977,"Meat, sheep",5320,Producing Animals/Slaughtered,2019,2019,Head,173274.0,Im
37,Central African Republic,977,"Meat, sheep",5417,Yield/Carcass Weight,2019,2019,hg/An,150.0,Fc
37,Central African Republic,977,"Meat, sheep",5510,Production,2019,2019,tonnes,2599.0,Im
37,Central African Republic,882,"Milk, whole fresh cow",5318,Milk Animals,2019,2019,Head,332240.0,Im
37,Central African Republic,882,"Milk, whole fresh cow",5420,Yield,2019,2019,hg/An,2485.0,Fc
37,Central African Republic,882,"Milk, whole fresh cow",5510,Production,2019,2019,tonnes,82567.0,Im
37,Central African Republic,868,"Offals, edible, cattle",5320,Producing Animals/Slaughtered,2019,2019,Head,621062.0,Im
37,Central African Republic,868,"Offals, edible, cattle",5510,Production,2019,2019,tonnes,13680.0,Im
37,Central African Republic,1018,"Offals, edible, goats",5320,Producing Animals/Slaughtered,2019,2019,Head,1359855.0,Im
37,Central African Republic,1018,"Offals, edible, goats",5510,Production,2019,2019,tonnes,2561.0,Im
37,Central African Republic,1036,"Offals, pigs, edible",5320,Producing Animals/Slaughtered,2019,2019,Head,641984.0,Im
37,Central African Republic,1036,"Offals, pigs, edible",5510,Production,2019,2019,tonnes,1024.0,Im
37,Central African Republic,978,"Offals, sheep,edible",5320,Producing Animals/Slaughtered,2019,2019,Head,173274.0,Im
37,Central African Republic,978,"Offals, sheep,edible",5510,Production,2019,2019,tonnes,520.0,Im
37,Central African Republic,1025,"Skins, goat, fresh",5320,Producing Animals/Slaughtered,2019,2019,Head,1359855.0,Im
37,Central African Republic,1025,"Skins, goat, fresh",5420,Yield,2019,2019,hg/An,12.0,Fc
37,Central African Republic,1025,"Skins, goat, fresh",5510,Production,2019,2019,tonnes,1639.0,Im
37,Central African Republic,995,"Skins, sheep, fresh",5320,Producing Animals/Slaughtered,2019,2019,Head,173274.0,Im
37,Central African Republic,995,"Skins, sheep, fresh",5420,Yield,2019,2019,hg/An,15.0,Fc
37,Central African Republic,995,"Skins, sheep, fresh",5510,Production,2019,2019,tonnes,260.0,Im
37,Central African Republic,1806,Beef and Buffalo Meat,5320,Producing Animals/Slaughtered,2019,2019,Head,621062.0,A
37,Central African Republic,1806,Beef and Buffalo Meat,5417,Yield/Carcass Weight,2019,2019,hg/An,1566.0,Fc
37,Central African Republic,1806,Beef and Buffalo Meat,5510,Production,2019,2019,tonnes,97279.0,A
37,Central African Republic,1783,Eggs Primary,5313,Laying,2019,2019,1000 Head,737.0,A
37,Central African Republic,1783,Eggs Primary,5410,Yield,2019,2019,100mg/An,32564.0,Fc
37,Central African Republic,1783,Eggs Primary,5510,Production,2019,2019,tonnes,2400.0,A
37,Central African Republic,1808,"Meat, Poultry",5321,Producing Animals/Slaughtered,2019,2019,1000 Head,8175.0,A
37,Central African Republic,1808,"Meat, Poultry",5424,Yield/Carcass Weight,2019,2019,0.1g/An,8593.0,Fc
37,Central African Republic,1808,"Meat, Poultry",5510,Production,2019,2019,tonnes,7025.0,A
37,Central African Republic,1765,"Meat, Total",5510,Production,2019,2019,tonnes,189533.0,A
37,Central African Republic,1780,"Milk, Total",5318,Milk Animals,2019,2019,Head,332240.0,A
37,Central African Republic,1780,"Milk, Total",5420,Yield,2019,2019,hg/An,2485.0,Fc
37,Central African Republic,1780,"Milk, Total",5510,Production,2019,2019,tonnes,82567.0,A
37,Central African Republic,1807,Sheep and Goat Meat,5320,Producing Animals/Slaughtered,2019,2019,Head,1533129.0,A
37,Central African Republic,1807,Sheep and Goat Meat,5417,Yield/Carcass Weight,2019,2019,hg/An,184.0,Fc
37,Central African Republic,1807,Sheep and Goat Meat,5510,Production,2019,2019,tonnes,28210.0,A
39,Chad,1183,Beeswax,5314,Prod Popultn,2019,2019,No,125341.0,Im
39,Chad,1062,"Eggs, hen, in shell",5313,Laying,2019,2019,1000 Head,1183.0,Im
39,Chad,1062,"Eggs, hen, in shell",5410,Yield,2019,2019,100mg/An,34235.0,Fc
39,Chad,1062,"Eggs, hen, in shell",5510,Production,2019,2019,tonnes,4050.0,Im
39,Chad,1067,"Eggs, hen, in shell (number)",5513,Production,2019,2019,1000 No,90000.0,F
39,Chad,1129,"Fat, camels",5320,Producing Animals/Slaughtered,2019,2019,Head,38925.0,Im
39,Chad,1129,"Fat, camels",5510,Production,2019,2019,tonnes,378.0,Im
39,Chad,869,"Fat, cattle",5320,Producing Animals/Slaughtered,2019,2019,Head,3807465.0,Im
39,Chad,869,"Fat, cattle",5510,Production,2019,2019,tonnes,12793.0,Im
39,Chad,1019,"Fat, goats",5320,Producing Animals/Slaughtered,2019,2019,Head,10477069.0,Im
39,Chad,1019,"Fat, goats",5510,Production,2019,2019,tonnes,3019.0,Im
39,Chad,1037,"Fat, pigs",5320,Producing Animals/Slaughtered,2019,2019,Head,88365.0,Im
39,Chad,1037,"Fat, pigs",5510,Production,2019,2019,tonnes,194.0,Im
39,Chad,979,"Fat, sheep",5320,Producing Animals/Slaughtered,2019,2019,Head,9831817.0,Im
39,Chad,979,"Fat, sheep",5510,Production,2019,2019,tonnes,3933.0,Im
39,Chad,919,"Hides, cattle, fresh",5320,Producing Animals/Slaughtered,2019,2019,Head,3807465.0,Im
39,Chad,919,"Hides, cattle, fresh",5420,Yield,2019,2019,hg/An,187.0,Fc
39,Chad,919,"Hides, cattle, fresh",5510,Production,2019,2019,tonnes,71276.0,Im
39,Chad,1182,"Honey, natural",5314,Prod Popultn,2019,2019,No,125341.0,Im
39,Chad,1182,"Honey, natural",5422,Yield,2019,2019,hg,84.0,Fc
39,Chad,1182,"Honey, natural",5510,Production,2019,2019,tonnes,1050.0,Im
39,Chad,1127,"Meat, camel",5320,Producing Animals/Slaughtered,2019,2019,Head,38925.0,Im
39,Chad,1127,"Meat, camel",5417,Yield/Carcass Weight,2019,2019,hg/An,1800.0,Fc
39,Chad,1127,"Meat, camel",5510,Production,2019,2019,tonnes,7006.0,Im
39,Chad,867,"Meat, cattle",5320,Producing Animals/Slaughtered,2019,2019,Head,3807465.0,Im
39,Chad,867,"Meat, cattle",5417,Yield/Carcass Weight,2019,2019,hg/An,1200.0,Fc
39,Chad,867,"Meat, cattle",5510,Production,2019,2019,tonnes,456896.0,Im
39,Chad,1058,"Meat, chicken",5321,Producing Animals/Slaughtered,2019,2019,1000 Head,8270.0,Im
39,Chad,1058,"Meat, chicken",5424,Yield/Carcass Weight,2019,2019,0.1g/An,7979.0,Fc
39,Chad,1058,"Meat, chicken",5510,Production,2019,2019,tonnes,6599.0,Im
39,Chad,1163,"Meat, game",5510,Production,2019,2019,tonnes,5705.0,Im
39,Chad,1017,"Meat, goat",5320,Producing Animals/Slaughtered,2019,2019,Head,10477069.0,Im
39,Chad,1017,"Meat, goat",5417,Yield/Carcass Weight,2019,2019,hg/An,120.0,Fc
39,Chad,1017,"Meat, goat",5510,Production,2019,2019,tonnes,125789.0,Im
39,Chad,1097,"Meat, horse",5320,Producing Animals/Slaughtered,2019,2019,Head,10134.0,Im
39,Chad,1097,"Meat, horse",5417,Yield/Carcass Weight,2019,2019,hg/An,1000.0,Fc
39,Chad,1097,"Meat, horse",5510,Production,2019,2019,tonnes,1013.0,Im
39,Chad,1035,"Meat, pig",5320,Producing Animals/Slaughtered,2019,2019,Head,88365.0,Im
39,Chad,1035,"Meat, pig",5417,Yield/Carcass Weight,2019,2019,hg/An,299.0,Fc
39,Chad,1035,"Meat, pig",5510,Production,2019,2019,tonnes,2645.0,Im
39,Chad,977,"Meat, sheep",5320,Producing Animals/Slaughtered,2019,2019,Head,9831817.0,Im
39,Chad,977,"Meat, sheep",5417,Yield/Carcass Weight,2019,2019,hg/An,180.0,Fc
39,Chad,977,"Meat, sheep",5510,Production,2019,2019,tonnes,176981.0,Im
39,Chad,1130,"Milk, whole fresh camel",5318,Milk Animals,2019,2019,Head,240972.0,Im
39,Chad,1130,"Milk, whole fresh camel",5420,Yield,2019,2019,hg/An,1327.0,Fc
39,Chad,1130,"Milk, whole fresh camel",5510,Production,2019,2019,tonnes,31970.0,Im
39,Chad,882,"Milk, whole fresh cow",5318,Milk Animals,2019,2019,Head,1165179.0,Im
39,Chad,882,"Milk, whole fresh cow",5420,Yield,2019,2019,hg/An,1572.0,Fc
39,Chad,882,"Milk, whole fresh cow",5510,Production,2019,2019,tonnes,183172.0,Im
39,Chad,1020,"Milk, whole fresh goat",5318,Milk Animals,2019,2019,Head,1659942.0,Im
39,Chad,1020,"Milk, whole fresh goat",5420,Yield,2019,2019,hg/An,684.0,Fc
39,Chad,1020,"Milk, whole fresh goat",5510,Production,2019,2019,tonnes,113601.0,Im
39,Chad,982,"Milk, whole fresh sheep",5318,Milk Animals,2019,2019,Head,1072945.0,Im
39,Chad,982,"Milk, whole fresh sheep",5420,Yield,2019,2019,hg/An,417.0,Fc
39,Chad,982,"Milk, whole fresh sheep",5510,Production,2019,2019,tonnes,44754.0,Im
39,Chad,1128,"Offals, edible, camels",5320,Producing Animals/Slaughtered,2019,2019,Head,38925.0,Im
39,Chad,1128,"Offals, edible, camels",5510,Production,2019,2019,tonnes,939.0,Im
39,Chad,868,"Offals, edible, cattle",5320,Producing Animals/Slaughtered,2019,2019,Head,3807465.0,Im
39,Chad,868,"Offals, edible, cattle",5510,Production,2019,2019,tonnes,77672.0,Im
39,Chad,1018,"Offals, edible, goats",5320,Producing Animals/Slaughtered,2019,2019,Head,10477069.0,Im
39,Chad,1018,"Offals, edible, goats",5510,Production,2019,2019,tonnes,21384.0,Im
39,Chad,1098,"Offals, horses",5320,Producing Animals/Slaughtered,2019,2019,Head,10134.0,Im
39,Chad,1098,"Offals, horses",5510,Production,2019,2019,tonnes,121.0,Im
39,Chad,1036,"Offals, pigs, edible",5320,Producing Animals/Slaughtered,2019,2019,Head,88365.0,Im
39,Chad,1036,"Offals, pigs, edible",5510,Production,2019,2019,tonnes,190.0,Im
39,Chad,978,"Offals, sheep,edible",5320,Producing Animals/Slaughtered,2019,2019,Head,9831817.0,Im
39,Chad,978,"Offals, sheep,edible",5510,Production,2019,2019,tonnes,25564.0,Im
39,Chad,1025,"Skins, goat, fresh",5320,Producing Animals/Slaughtered,2019,2019,Head,10477069.0,Im
39,Chad,1025,"Skins, goat, fresh",5420,Yield,2019,2019,hg/An,22.0,Fc
39,Chad,1025,"Skins, goat, fresh",5510,Production,2019,2019,tonnes,23145.0,Im
39,Chad,995,"Skins, sheep, fresh",5320,Producing Animals/Slaughtered,2019,2019,Head,9831817.0,Im
39,Chad,995,"Skins, sheep, fresh",5420,Yield,2019,2019,hg/An,30.0,Fc
39,Chad,995,"Skins, sheep, fresh",5510,Production,2019,2019,tonnes,29497.0,Im
39,Chad,1806,Beef and Buffalo Meat,5320,Producing Animals/Slaughtered,2019,2019,Head,3807465.0,A
39,Chad,1806,Beef and Buffalo Meat,5417,Yield/Carcass Weight,2019,2019,hg/An,1200.0,Fc
39,Chad,1806,Beef and Buffalo Meat,5510,Production,2019,2019,tonnes,456896.0,A
39,Chad,1783,Eggs Primary,5313,Laying,2019,2019,1000 Head,1183.0,A
39,Chad,1783,Eggs Primary,5410,Yield,2019,2019,100mg/An,34235.0,Fc
39,Chad,1783,Eggs Primary,5510,Production,2019,2019,tonnes,4050.0,A
39,Chad,1808,"Meat, Poultry",5321,Producing Animals/Slaughtered,2019,2019,1000 Head,8270.0,A
39,Chad,1808,"Meat, Poultry",5424,Yield/Carcass Weight,2019,2019,0.1g/An,7979.0,Fc
39,Chad,1808,"Meat, Poultry",5510,Production,2019,2019,tonnes,6599.0,A
39,Chad,1765,"Meat, Total",5510,Production,2019,2019,tonnes,782634.0,A
39,Chad,1780,"Milk, Total",5318,Milk Animals,2019,2019,Head,4139038.0,A
39,Chad,1780,"Milk, Total",5420,Yield,2019,2019,hg/An,902.0,Fc
39,Chad,1780,"Milk, Total",5510,Production,2019,2019,tonnes,373497.0,A
39,Chad,1807,Sheep and Goat Meat,5320,Producing Animals/Slaughtered,2019,2019,Head,20308886.0,A
39,Chad,1807,Sheep and Goat Meat,5417,Yield/Carcass Weight,2019,2019,hg/An,149.0,Fc
39,Chad,1807,Sheep and Goat Meat,5510,Production,2019,2019,tonnes,302770.0,A
40,Chile,1183,Beeswax,5314,Prod Popultn,2019,2019,No,445788.0,Im
40,Chile,1183,Beeswax,5422,Yield,2019,2019,hg,14.0,Fc
40,Chile,1183,Beeswax,5510,Production,2019,2019,tonnes,619.0,Im
40,Chile,1062,"Eggs, hen, in shell",5313,Laying,2019,2019,1000 Head,13000.0,F
40,Chile,1062,"Eggs, hen, in shell",5410,Yield,2019,2019,100mg/An,169220.0,Fc
40,Chile,1062,"Eggs, hen, in shell",5510,Production,2019,2019,tonnes,219986.0,*
40,Chile,1067,"Eggs, hen, in shell (number)",5513,Production,2019,2019,1000 No,4313448.0,
40,Chile,869,"Fat, cattle",5320,Producing Animals/Slaughtered,2019,2019,Head,796183.0,
40,Chile,869,"Fat, cattle",5510,Production,2019,2019,tonnes,6802.0,Im
40,Chile,1019,"Fat, goats",5320,Producing Animals/Slaughtered,2019,2019,Head,258517.0,Im
40,Chile,1019,"Fat, goats",5510,Production,2019,2019,tonnes,363.0,Im
40,Chile,1037,"Fat, pigs",5320,Producing Animals/Slaughtered,2019,2019,Head,5260016.0,
40,Chile,1037,"Fat, pigs",5510,Production,2019,2019,tonnes,23894.0,Im
40,Chile,979,"Fat, sheep",5320,Producing Animals/Slaughtered,2019,2019,Head,573438.0,
40,Chile,979,"Fat, sheep",5510,Production,2019,2019,tonnes,846.0,Im
40,Chile,919,"Hides, cattle, fresh",5320,Producing Animals/Slaughtered,2019,2019,Head,796183.0,
40,Chile,919,"Hides, cattle, fresh",5420,Yield,2019,2019,hg/An,390.0,Fc
40,Chile,919,"Hides, cattle, fresh",5510,Production,2019,2019,tonnes,31034.0,Im
40,Chile,1182,"Honey, natural",5314,Prod Popultn,2019,2019,No,445788.0,Im
40,Chile,1182,"Honey, natural",5422,Yield,2019,2019,hg,261.0,Fc
40,Chile,1182,"Honey, natural",5510,Production,2019,2019,tonnes,11644.0,Im
40,Chile,867,"Meat, cattle",5320,Producing Animals/Slaughtered,2019,2019,Head,796183.0,
40,Chile,867,"Meat, cattle",5417,Yield/Carcass Weight,2019,2019,hg/An,2616.0,Fc
40,Chile,867,"Meat, cattle",5510,Production,2019,2019,tonnes,208313.0,
40,Chile,1058,"Meat, chicken",5321,Producing Animals/Slaughtered,2019,2019,1000 Head,302867.0,
40,Chile,1058,"Meat, chicken",5424,Yield/Carcass Weight,2019,2019,0.1g/An,22611.0,Fc
40,Chile,1058,"Meat, chicken",5510,Production,2019,2019,tonnes,684799.0,
40,Chile,1017,"Meat, goat",5320,Producing Animals/Slaughtered,2019,2019,Head,258517.0,Im
40,Chile,1017,"Meat, goat",5417,Yield/Carcass Weight,2019,2019,hg/An,180.0,Fc
40,Chile,1017,"Meat, goat",5510,Production,2019,2019,tonnes,4656.0,Im
40,Chile,1097,"Meat, horse",5320,Producing Animals/Slaughtered,2019,2019,Head,33371.0,
40,Chile,1097,"Meat, horse",5417,Yield/Carcass Weight,2019,2019,hg/An,2060.0,Fc
40,Chile,1097,"Meat, horse",5510,Production,2019,2019,tonnes,6876.0,
40,Chile,1035,"Meat, pig",5320,Producing Animals/Slaughtered,2019,2019,Head,5260016.0,
40,Chile,1035,"Meat, pig",5417,Yield/Carcass Weight,2019,2019,hg/An,1019.0,Fc
40,Chile,1035,"Meat, pig",5510,Production,2019,2019,tonnes,536011.0,
40,Chile,977,"Meat, sheep",5320,Producing Animals/Slaughtered,2019,2019,Head,573438.0,
40,Chile,977,"Meat, sheep",5417,Yield/Carcass Weight,2019,2019,hg/An,153.0,Fc
40,Chile,977,"Meat, sheep",5510,Production,2019,2019,tonnes,8779.0,
40,Chile,1080,"Meat, turkey",5321,Producing Animals/Slaughtered,2019,2019,1000 Head,8393.0,
40,Chile,1080,"Meat, turkey",5424,Yield/Carcass Weight,2019,2019,0.1g/An,100528.0,Fc
40,Chile,1080,"Meat, turkey",5510,Production,2019,2019,tonnes,84373.0,
40,Chile,882,"Milk, whole fresh cow",5318,Milk Animals,2019,2019,Head,548113.0,
40,Chile,882,"Milk, whole fresh cow",5420,Yield,2019,2019,hg/An,21348.0,Fc
40,Chile,882,"Milk, whole fresh cow",5510,Production,2019,2019,tonnes,1170103.0,Im
40,Chile,1020,"Milk, whole fresh goat",5318,Milk Animals,2019,2019,Head,197965.0,Im
40,Chile,1020,"Milk, whole fresh goat",5420,Yield,2019,2019,hg/An,351.0,Fc
40,Chile,1020,"Milk, whole fresh goat",5510,Production,2019,2019,tonnes,6944.0,Im
40,Chile,868,"Offals, edible, cattle",5320,Producing Animals/Slaughtered,2019,2019,Head,796183.0,
40,Chile,868,"Offals, edible, cattle",5510,Production,2019,2019,tonnes,25933.0,Im
40,Chile,1018,"Offals, edible, goats",5320,Producing Animals/Slaughtered,2019,2019,Head,258517.0,Im
40,Chile,1018,"Offals, edible, goats",5510,Production,2019,2019,tonnes,773.0,Im
40,Chile,1098,"Offals, horses",5320,Producing Animals/Slaughtered,2019,2019,Head,33371.0,
40,Chile,1098,"Offals, horses",5510,Production,2019,2019,tonnes,786.0,Im
40,Chile,1036,"Offals, pigs, edible",5320,Producing Animals/Slaughtered,2019,2019,Head,5260016.0,
40,Chile,1036,"Offals, pigs, edible",5510,Production,2019,2019,tonnes,40685.0,Im
40,Chile,978,"Offals, sheep,edible",5320,Producing Animals/Slaughtered,2019,2019,Head,573438.0,
40,Chile,978,"Offals, sheep,edible",5510,Production,2019,2019,tonnes,1915.0,Im
40,Chile,1025,"Skins, goat, fresh",5320,Producing Animals/Slaughtered,2019,2019,Head,258517.0,Im
40,Chile,1025,"Skins, goat, fresh",5420,Yield,2019,2019,hg/An,25.0,Fc
40,Chile,1025,"Skins, goat, fresh",5510,Production,2019,2019,tonnes,642.0,Im
40,Chile,995,"Skins, sheep, fresh",5320,Producing Animals/Slaughtered,2019,2019,Head,573438.0,
40,Chile,995,"Skins, sheep, fresh",5420,Yield,2019,2019,hg/An,39.0,Fc
40,Chile,995,"Skins, sheep, fresh",5510,Production,2019,2019,tonnes,2235.0,Im
40,Chile,987,"Wool, greasy",5510,Production,2019,2019,tonnes,5826.0,Im
40,Chile,1806,Beef and Buffalo Meat,5320,Producing Animals/Slaughtered,2019,2019,Head,796183.0,A
40,Chile,1806,Beef and Buffalo Meat,5417,Yield/Carcass Weight,2019,2019,hg/An,2616.0,Fc
40,Chile,1806,Beef and Buffalo Meat,5510,Production,2019,2019,tonnes,208313.0,A
40,Chile,1783,Eggs Primary,5313,Laying,2019,2019,1000 Head,13000.0,A
40,Chile,1783,Eggs Primary,5410,Yield,2019,2019,100mg/An,169220.0,Fc
40,Chile,1783,Eggs Primary,5510,Production,2019,2019,tonnes,219986.0,A
40,Chile,1808,"Meat, Poultry",5321,Producing Animals/Slaughtered,2019,2019,1000 Head,311260.0,A
40,Chile,1808,"Meat, Poultry",5424,Yield/Carcass Weight,2019,2019,0.1g/An,24712.0,Fc
40,Chile,1808,"Meat, Poultry",5510,Production,2019,2019,tonnes,769172.0,A
40,Chile,1765,"Meat, Total",5510,Production,2019,2019,tonnes,1533807.0,A
40,Chile,1780,"Milk, Total",5318,Milk Animals,2019,2019,Head,746078.0,A
40,Chile,1780,"Milk, Total",5420,Yield,2019,2019,hg/An,15776.0,Fc
40,Chile,1780,"Milk, Total",5510,Production,2019,2019,tonnes,1177047.0,A
40,Chile,1807,Sheep and Goat Meat,5320,Producing Animals/Slaughtered,2019,2019,Head,831955.0,A
40,Chile,1807,Sheep and Goat Meat,5417,Yield/Carcass Weight,2019,2019,hg/An,161.0,Fc
40,Chile,1807,Sheep and Goat Meat,5510,Production,2019,2019,tonnes,13435.0,A
351,China,1183,Beeswax,5314,Prod Popultn,2019,2019,No,9230940.0,A
351,China,1062,"Eggs, hen, in shell",5313,Laying,2019,2019,1000 Head,3137132.0,A
351,China,1062,"Eggs, hen, in shell",5410,Yield,2019,2019,100mg/An,92078.0,Fc
351,China,1062,"Eggs, hen, in shell",5510,Production,2019,2019,tonnes,28885930.0,A
351,China,1067,"Eggs, hen, in shell (number)",5513,Production,2019,2019,1000 No,576793049.0,A
351,China,1091,"Eggs, other bird, in shell",5510,Production,2019,2019,tonnes,4661261.0,A
351,China,1092,"Eggs, other bird, in shell (number)",5513,Production,2019,2019,1000 No,71759256.0,A
351,China,949,"Fat, buffaloes",5320,Producing Animals/Slaughtered,2019,2019,Head,4462327.0,A
351,China,949,"Fat, buffaloes",5510,Production,2019,2019,tonnes,46840.0,A
351,China,1129,"Fat, camels",5320,Producing Animals/Slaughtered,2019,2019,Head,128270.0,A
351,China,1129,"Fat, camels",5510,Production,2019,2019,tonnes,1293.0,A
351,China,869,"Fat, cattle",5320,Producing Animals/Slaughtered,2019,2019,Head,40563451.0,A
351,China,869,"Fat, cattle",5510,Production,2019,2019,tonnes,290431.0,A
351,China,1019,"Fat, goats",5320,Producing Animals/Slaughtered,2019,2019,Head,151493019.0,A
351,China,1019,"Fat, goats",5510,Production,2019,2019,tonnes,94365.0,A
351,China,1037,"Fat, pigs",5320,Producing Animals/Slaughtered,2019,2019,Head,521767259.0,A
351,China,1037,"Fat, pigs",5510,Production,2019,2019,tonnes,2559840.0,A
351,China,979,"Fat, sheep",5320,Producing Animals/Slaughtered,2019,2019,Head,165574531.0,A
351,China,979,"Fat, sheep",5510,Production,2019,2019,tonnes,105756.0,A
351,China,957,"Hides, buffalo, fresh",5320,Producing Animals/Slaughtered,2019,2019,Head,4462327.0,A
351,China,957,"Hides, buffalo, fresh",5420,Yield,2019,2019,hg/An,426.0,Fc
351,China,957,"Hides, buffalo, fresh",5510,Production,2019,2019,tonnes,190295.0,A
351,China,919,"Hides, cattle, fresh",5320,Producing Animals/Slaughtered,2019,2019,Head,40563451.0,A
351,China,919,"Hides, cattle, fresh",5420,Yield,2019,2019,hg/An,325.0,Fc
351,China,919,"Hides, cattle, fresh",5510,Production,2019,2019,tonnes,1319667.0,A
351,China,1182,"Honey, natural",5314,Prod Popultn,2019,2019,No,9230940.0,A
351,China,1182,"Honey, natural",5422,Yield,2019,2019,hg,484.0,Fc
351,China,1182,"Honey, natural",5510,Production,2019,2019,tonnes,447007.0,A
351,China,1166,Meat nes,5510,Production,2019,2019,tonnes,506217.0,A
351,China,1108,"Meat, ass",5320,Producing Animals/Slaughtered,2019,2019,Head,1663167.0,A
351,China,1108,"Meat, ass",5417,Yield/Carcass Weight,2019,2019,hg/An,861.0,Fc
351,China,1108,"Meat, ass",5510,Production,2019,2019,tonnes,143260.0,A
351,China,1089,"Meat, bird nes",5321,Producing Animals/Slaughtered,2019,2019,1000 Head,172.0,A
351,China,1089,"Meat, bird nes",5424,Yield/Carcass Weight,2019,2019,0.1g/An,1512.0,Fc
351,China,1089,"Meat, bird nes",5510,Production,2019,2019,tonnes,26.0,A
351,China,947,"Meat, buffalo",5320,Producing Animals/Slaughtered,2019,2019,Head,4462327.0,A
351,China,947,"Meat, buffalo",5417,Yield/Carcass Weight,2019,2019,hg/An,1477.0,Fc
351,China,947,"Meat, buffalo",5510,Production,2019,2019,tonnes,658906.0,A
351,China,1127,"Meat, camel",5320,Producing Animals/Slaughtered,2019,2019,Head,128867.0,A
351,China,1127,"Meat, camel",5417,Yield/Carcass Weight,2019,2019,hg/An,2200.0,Fc
351,China,1127,"Meat, camel",5510,Production,2019,2019,tonnes,28351.0,A
351,China,867,"Meat, cattle",5320,Producing Animals/Slaughtered,2019,2019,Head,40563451.0,A
351,China,867,"Meat, cattle",5417,Yield/Carcass Weight,2019,2019,hg/An,1465.0,Fc
351,China,867,"Meat, cattle",5510,Production,2019,2019,tonnes,5942392.0,A
351,China,1058,"Meat, chicken",5321,Producing Animals/Slaughtered,2019,2019,1000 Head,11018699.0,A
351,China,1058,"Meat, chicken",5424,Yield/Carcass Weight,2019,2019,0.1g/An,13747.0,Fc
351,China,1058,"Meat, chicken",5510,Production,2019,2019,tonnes,15147189.0,A
351,China,1069,"Meat, duck",5321,Producing Animals/Slaughtered,2019,2019,1000 Head,2500322.0,A
351,China,1069,"Meat, duck",5424,Yield/Carcass Weight,2019,2019,0.1g/An,13545.0,Fc
351,China,1069,"Meat, duck",5510,Production,2019,2019,tonnes,3386755.0,A
351,China,1163,"Meat, game",5510,Production,2019,2019,tonnes,7902.0,A
351,China,1017,"Meat, goat",5320,Producing Animals/Slaughtered,2019,2019,Head,151493019.0,A
351,China,1017,"Meat, goat",5417,Yield/Carcass Weight,2019,2019,hg/An,156.0,Fc
351,China,1017,"Meat, goat",5510,Production,2019,2019,tonnes,2359209.0,A
351,China,1073,"Meat, goose and guinea fowl",5321,Producing Animals/Slaughtered,2019,2019,1000 Head,684709.0,A
351,China,1073,"Meat, goose and guinea fowl",5424,Yield/Carcass Weight,2019,2019,0.1g/An,38829.0,Fc
351,China,1073,"Meat, goose and guinea fowl",5510,Production,2019,2019,tonnes,2658667.0,A
351,China,1097,"Meat, horse",5320,Producing Animals/Slaughtered,2019,2019,Head,1479938.0,A
351,China,1097,"Meat, horse",5417,Yield/Carcass Weight,2019,2019,hg/An,1252.0,Fc
351,China,1097,"Meat, horse",5510,Production,2019,2019,tonnes,185300.0,A
351,China,1111,"Meat, mule",5320,Producing Animals/Slaughtered,2019,2019,Head,130184.0,A
351,China,1111,"Meat, mule",5417,Yield/Carcass Weight,2019,2019,hg/An,1169.0,Fc
351,China,1111,"Meat, mule",5510,Production,2019,2019,tonnes,15213.0,A
351,China,1035,"Meat, pig",5320,Producing Animals/Slaughtered,2019,2019,Head,553543298.0,A
351,China,1035,"Meat, pig",5417,Yield/Carcass Weight,2019,2019,hg/An,786.0,Fc
351,China,1035,"Meat, pig",5510,Production,2019,2019,tonnes,43481227.0,A
351,China,1141,"Meat, rabbit",5321,Producing Animals/Slaughtered,2019,2019,1000 Head,313231.0,A
351,China,1141,"Meat, rabbit",5424,Yield/Carcass Weight,2019,2019,0.1g/An,14614.0,Fc
351,China,1141,"Meat, rabbit",5510,Production,2019,2019,tonnes,457765.0,A
351,China,977,"Meat, sheep",5320,Producing Animals/Slaughtered,2019,2019,Head,165574531.0,A
351,China,977,"Meat, sheep",5417,Yield/Carcass Weight,2019,2019,hg/An,149.0,Fc
351,China,977,"Meat, sheep",5510,Production,2019,2019,tonnes,2467645.0,A
351,China,1080,"Meat, turkey",5321,Producing Animals/Slaughtered,2019,2019,1000 Head,160.0,A
351,China,1080,"Meat, turkey",5424,Yield/Carcass Weight,2019,2019,0.1g/An,158438.0,Fc
351,China,1080,"Meat, turkey",5510,Production,2019,2019,tonnes,2535.0,A
351,China,951,"Milk, whole fresh buffalo",5318,Milk Animals,2019,2019,Head,5818607.0,A
351,China,951,"Milk, whole fresh buffalo",5420,Yield,2019,2019,hg/An,5033.0,Fc
351,China,951,"Milk, whole fresh buffalo",5510,Production,2019,2019,tonnes,2928369.0,A
351,China,1130,"Milk, whole fresh camel",5318,Milk Animals,2019,2019,Head,86784.0,A
351,China,1130,"Milk, whole fresh camel",5420,Yield,2019,2019,hg/An,1993.0,Fc
351,China,1130,"Milk, whole fresh camel",5510,Production,2019,2019,tonnes,17297.0,A
351,China,882,"Milk, whole fresh cow",5318,Milk Animals,2019,2019,Head,5745639.0,A
351,China,882,"Milk, whole fresh cow",5420,Yield,2019,2019,hg/An,56468.0,Fc
351,China,882,"Milk, whole fresh cow",5510,Production,2019,2019,tonnes,32444339.0,A
